gameId,team,summoner,region,champion,timestamp,coordinate_x,coordinate_y,level,minionsKilled,jungleMinionsKilled,currentGold,goldPerSecond,totalGold,xp,abilityPower,armor,armorPen,armorPenPercent,attackDamage,attackSpeed,ccReduction,health,healthMax,healthRegen,lifesteal,magicPen,magicPenPercent,magicResist,movementSpeed,omnivamp,power,powerMax,powerRegen,spellVamp,magicDamageDone,magicDamageDoneToChampions,magicDamageTaken,physicalDamageDone,physicalDamageDoneToChampions,physicalDamageTaken,totalDamageDone,totalDamageDoneToChampions,totalDamageTaken,trueDamageDone,trueDamageDoneToChampions,trueDamageTaken,victory,eventType,skillSlot,buildingType,lane,monster,itemName,role
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,16.591116666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Item purchased,,,,,Control Ward,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,16.8359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Item purchased,,,,,Berserker's Greaves,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,18.0064,6286.0,10149.0,11.0,27.0,92.0,513.0,0.0,8683.0,7380.0,0.0,76.0,0.0,0.0,212.0,228.0,0.0,1478.0,1478.0,23.0,15.0,0.0,0.0,41.0,380.0,0.0,607.0,607.0,131.0,0.0,11684.0,1254.0,4509.0,82466.0,8762.0,6313.0,117498.0,11161.0,11376.0,23347.0,1145.0,553.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,17.406583333333334,4646.0,9960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Elite Monster Kill,,,,RIFTHERALD,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,17.840416666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,SkillLevelUp,4.0,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,19.00665,6536.0,12208.0,11.0,32.0,103.0,1087.0,0.0,9257.0,8575.0,0.0,76.0,0.0,0.0,212.0,303.0,0.0,1478.0,1478.0,23.0,15.0,0.0,0.0,41.0,380.0,0.0,584.0,607.0,140.0,0.0,14341.0,1433.0,4847.0,99869.0,9360.0,6569.0,140754.0,12093.0,11969.0,26543.0,1300.0,553.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,18.26023333333333,10422.0,8556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Assist,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,20.00678333333333,2912.0,9946.0,12.0,33.0,103.0,275.0,0.0,9394.0,8587.0,0.0,81.0,0.0,0.0,240.0,232.0,0.0,0.0,1584.0,24.0,15.0,0.0,0.0,42.0,380.0,0.0,584.0,644.0,39.0,0.0,14341.0,1433.0,4847.0,100481.0,9971.0,7799.0,141667.0,13005.0,13679.0,26843.0,1600.0,1032.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,19.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,SkillLevelUp,2.0,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,19.4761,2912.0,9946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Death,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,19.54448333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Item purchased,,,,,Pickaxe,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,19.552866666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Item purchased,,,,,Control Ward,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,21.00733333333333,8612.0,10616.0,12.0,33.0,107.0,1087.0,0.0,10207.0,9546.0,0.0,81.0,0.0,0.0,240.0,312.0,0.0,1584.0,1584.0,24.0,15.0,0.0,0.0,42.0,380.0,0.0,485.0,644.0,58.0,0.0,15195.0,2287.0,4860.0,106577.0,13606.0,7799.0,149844.0,18344.0,13692.0,28071.0,2450.0,1032.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,20.447016666666663,5089.0,9227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Assist,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,20.619266666666668,7229.0,11299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Assist,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,20.92728333333333,8997.0,9605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Assist,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,22.0078,7362.0,4917.0,13.0,34.0,114.0,1522.0,0.0,10642.0,10175.0,0.0,86.0,0.0,0.0,242.0,236.0,0.0,1694.0,1694.0,330.0,15.0,0.0,0.0,44.0,380.0,0.0,683.0,683.0,22.0,0.0,15791.0,2287.0,5388.0,114192.0,14070.0,7799.0,160351.0,19106.0,14220.0,30367.0,2748.0,1032.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,21.12418333333333,7219.0,11501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Assist,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,21.7703,9767.0,10113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Building Kill,,TOWER_BUILDING,MID_LANE,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,21.800766666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,SkillLevelUp,2.0,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,23.008166666666668,5828.0,9229.0,13.0,38.0,115.0,1828.0,0.0,10957.0,10409.0,0.0,86.0,0.0,0.0,242.0,316.0,0.0,1390.0,1694.0,26.0,15.0,0.0,0.0,44.0,380.0,0.0,456.0,683.0,90.0,0.0,16336.0,2832.0,6107.0,117841.0,14255.0,7799.0,165327.0,20048.0,14939.0,31149.0,2959.0,1032.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,24.008316666666666,8317.0,7772.0,13.0,44.0,119.0,2523.0,0.0,11658.0,11261.0,0.0,86.0,0.0,0.0,242.0,328.0,0.0,819.0,1694.0,26.0,15.0,0.0,0.0,44.0,380.0,0.0,426.0,683.0,22.0,0.0,18771.0,3133.0,7809.0,127239.0,14882.0,8462.0,179789.0,21190.0,17604.0,33777.0,3174.0,1332.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,23.284966666666666,4794.0,9224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Assist,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,23.74898333333333,9866.0,4414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Elite Monster Kill,,,,HEXTECH_DRAGON,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,25.008783333333334,7479.0,3480.0,13.0,45.0,119.0,98.0,0.0,11795.0,11286.0,0.0,86.0,0.0,0.0,267.0,338.0,0.0,2094.0,2094.0,26.0,15.0,0.0,0.0,44.0,380.0,0.0,611.0,683.0,44.0,0.0,18771.0,3133.0,7809.0,128346.0,15565.0,8980.0,181125.0,22102.0,18575.0,34006.0,3403.0,1785.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,24.089983333333333,9214.0,7097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Death,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,24.16565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Item purchased,,,,,Black Cleaver,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,24.173466666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Item purchased,,,,,Control Ward,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,26.00915,12699.0,1594.0,14.0,47.0,131.0,840.0,0.0,12542.0,12815.0,0.0,91.0,0.0,0.0,270.0,257.0,0.0,1424.0,2206.0,424.0,15.0,0.0,0.0,45.0,380.0,0.0,723.0,723.0,145.0,0.0,21136.0,3421.0,8881.0,139069.0,17385.0,9042.0,196199.0,24806.0,19709.0,35993.0,4000.0,1785.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,25.09711666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,SkillLevelUp,3.0,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,27.0094,3378.0,6747.0,15.0,47.0,131.0,112.0,0.0,12864.0,13078.0,0.0,97.0,0.0,0.0,273.0,279.0,0.0,2323.0,2323.0,28.0,15.0,0.0,0.0,47.0,406.0,0.0,764.0,764.0,24.0,0.0,21324.0,3608.0,10417.0,139633.0,17950.0,9042.0,197145.0,25752.0,21244.0,36187.0,4193.0,1785.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,26.064316666666667,11951.0,1618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Death,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,26.19155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Item purchased,,,,,Zeal,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,26.32723333333333,11163.0,1920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Assist,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,26.3494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,SkillLevelUp,3.0,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,28.00943333333333,5211.0,7544.0,15.0,47.0,143.0,709.0,0.0,13461.0,14183.0,0.0,97.0,0.0,0.0,273.0,279.0,0.0,2323.0,2323.0,28.0,15.0,0.0,0.0,47.0,406.0,0.0,764.0,764.0,24.0,0.0,23272.0,4050.0,10984.0,151693.0,19212.0,10748.0,213882.0,28624.0,23882.0,38915.0,5361.0,2149.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,27.46585,7888.0,10003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Assist,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,29.009516666666663,8685.0,5048.0,15.0,47.0,146.0,669.0,0.0,13721.0,14615.0,0.0,97.0,0.0,0.0,273.0,291.0,0.0,0.0,2323.0,28.0,15.0,0.0,0.0,47.0,406.0,0.0,636.0,764.0,60.0,0.0,23820.0,4599.0,13722.0,155702.0,21388.0,10748.0,219519.0,32216.0,26758.0,39995.0,6228.0,2287.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,28.580066666666667,8158.0,5070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Assist,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,28.632166666666667,8685.0,5048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Death,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,28.66755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Item purchased,,,,,Dagger,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,30.009816666666666,3789.0,8058.0,16.0,47.0,150.0,906.0,0.0,13958.0,14833.0,0.0,103.0,0.0,0.0,276.0,303.0,0.0,2443.0,2443.0,29.0,15.0,0.0,0.0,48.0,406.0,0.0,806.0,806.0,156.0,0.0,25178.0,4599.0,13722.0,158685.0,21388.0,10791.0,224193.0,32216.0,26801.0,40328.0,6228.0,2287.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,29.2046,9983.0,4522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Elite Monster Kill,,,,HEXTECH_DRAGON,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,29.74213333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,SkillLevelUp,4.0,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,31.009833333333333,4972.0,10678.0,16.0,48.0,154.0,209.0,0.0,14591.0,16138.0,0.0,103.0,0.0,0.0,276.0,328.0,0.0,18.0,2443.0,29.0,15.0,0.0,0.0,48.0,406.0,0.0,739.0,806.0,44.0,0.0,26249.0,5669.0,14833.0,161800.0,24501.0,11659.0,230946.0,37768.0,30459.0,42896.0,7596.0,3966.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,30.21378333333333,5007.0,10471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Elite Monster Kill,,,,BARON_NASHOR,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,30.30625,5899.0,10781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Assist,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,30.419766666666668,4972.0,10678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Death,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,30.45263333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Item purchased,,,,,Runaan's Hurricane,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,30.477633333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Item purchased,,,,,Control Ward,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,32.01006666666667,8544.0,7682.0,16.0,48.0,158.0,450.0,0.0,14832.0,16449.0,0.0,103.0,0.0,0.0,276.0,328.0,0.0,2443.0,2443.0,29.0,15.0,0.0,0.0,48.0,406.0,0.0,806.0,806.0,25.0,0.0,26249.0,5669.0,14833.0,164852.0,24501.0,11659.0,234423.0,37768.0,30459.0,43321.0,7596.0,3966.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,33.0104,884.0,681.0,17.0,54.0,166.0,533.0,0.0,15519.0,17922.0,0.0,108.0,0.0,0.0,279.0,333.0,0.0,2566.0,2566.0,493.0,15.0,0.0,0.0,50.0,668.0,0.0,850.0,850.0,26.0,0.0,28493.0,5949.0,15766.0,178054.0,26237.0,11684.0,251933.0,40259.0,31417.0,45385.0,8073.0,3966.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,32.06973333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,SkillLevelUp,3.0,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,32.12363333333333,7070.0,9549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Assist,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,32.255116666666666,7360.0,9004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Assist,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,32.996433333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Item purchased,,,,,Cloak of Agility,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,34.01068333333333,10154.0,6461.0,17.0,58.0,166.0,239.0,0.0,15731.0,18076.0,0.0,108.0,0.0,0.0,309.0,333.0,0.0,2566.0,2566.0,31.0,15.0,0.0,0.0,50.0,413.0,0.0,835.0,850.0,31.0,0.0,29469.0,6926.0,15766.0,181191.0,26455.0,11684.0,256772.0,41700.0,31417.0,46111.0,8318.0,3966.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,33.010933333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Item purchased,,,,,Elixir of Wrath,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,35.01121666666667,5558.0,3673.0,18.0,60.0,170.0,442.0,0.0,15939.0,18614.0,0.0,114.0,0.0,0.0,312.0,345.0,0.0,0.0,2693.0,32.0,15.0,0.0,0.0,52.0,406.0,0.0,767.0,895.0,61.0,0.0,32764.0,7830.0,18517.0,189002.0,28163.0,11965.0,271075.0,45017.0,34463.0,49308.0,9023.0,3980.0,False,,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,34.358716666666666,9866.0,4414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Elite Monster Kill,,,,HEXTECH_DRAGON,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,34.59523333333333,5558.0,3673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Death,,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,34.775733333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,SkillLevelUp,3.0,,,,,JUNGLE
EUW1_6395843088,Blue,anonymous 29,euw1,Kindred,35.6122,394.0,461.0,18.0,60.0,170.0,516.0,0.0,16012.0,18614.0,0.0,114.0,0.0,0.0,312.0,345.0,0.0,2693.0,2693.0,32.0,15.0,0.0,0.0,52.0,406.0,0.0,895.0,895.0,27.0,0.0,32764.0,7830.0,18517.0,189002.0,28163.0,11965.0,271075.0,45017.0,34463.0,49308.0,9023.0,3980.0,False,,,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,0.0,14539.0,14394.0,1.0,0.0,0.0,500.0,0.0,500.0,0.0,0.0,36.0,0.0,0.0,25.0,100.0,0.0,643.0,643.0,0.0,0.0,0.0,0.0,32.0,350.0,0.0,327.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,1.0002333333333333,7278.0,9856.0,1.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,42.0,0.0,0.0,73.0,100.0,0.0,643.0,643.0,15.0,0.0,0.0,0.0,32.0,350.0,0.0,327.0,327.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,0.0698166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Gustwalker Hatchling,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,0.0771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Health Potion,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,0.07935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Stealth Ward,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,2.00065,6803.0,12542.0,2.0,0.0,4.0,96.0,0.0,596.0,300.0,0.0,45.0,0.0,0.0,76.0,101.0,0.0,580.0,714.0,16.0,0.0,0.0,0.0,33.0,350.0,0.0,280.0,355.0,40.0,0.0,0.0,0.0,0.0,2777.0,0.0,602.0,4263.0,0.0,602.0,1485.0,0.0,0.0,True,,,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,1.4684833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,2.0,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,1.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,1.0,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,3.001033333333333,11705.0,7619.0,3.0,0.0,14.0,467.0,0.0,967.0,706.0,0.0,48.0,0.0,0.0,78.0,103.0,0.0,569.0,789.0,25.0,0.0,0.0,0.0,35.0,350.0,0.0,193.0,386.0,79.0,0.0,0.0,0.0,0.0,8124.0,0.0,1819.0,11711.0,0.0,1819.0,3586.0,0.0,0.0,True,,,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,2.637283333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,3.0,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,4.001366666666667,7722.0,4944.0,3.0,0.0,20.0,1051.0,0.0,1551.0,1074.0,0.0,48.0,0.0,0.0,78.0,103.0,0.0,385.0,789.0,17.0,0.0,0.0,0.0,35.0,350.0,0.0,198.0,386.0,161.0,0.0,0.0,0.0,385.0,10641.0,346.0,2331.0,15428.0,387.0,2717.0,4786.0,41.0,0.0,True,,,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,5.001733333333333,7070.0,11393.0,4.0,0.0,26.0,207.0,0.0,2157.0,1309.0,0.0,51.0,0.0,0.0,120.0,106.0,0.0,652.0,867.0,18.0,0.0,7.0,0.0,36.0,350.0,0.0,395.0,417.0,117.0,0.0,40.0,40.0,385.0,12129.0,988.0,2609.0,17756.0,1193.0,2995.0,5587.0,164.0,0.0,True,,,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,4.432616666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,1.0,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,4.568733333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Serrated Dirk,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,4.58045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Long Sword,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,4.591033333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Oracle Lens,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,6.0022166666666665,6504.0,4579.0,4.0,0.0,30.0,738.0,0.0,2688.0,1587.0,0.0,51.0,0.0,0.0,120.0,106.0,0.0,848.0,867.0,35.0,0.0,0.0,0.0,36.0,350.0,0.0,417.0,417.0,109.0,0.0,77.0,77.0,385.0,15890.0,1731.0,3061.0,22230.0,2013.0,3447.0,6262.0,204.0,0.0,True,,,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,7.00235,9607.0,5487.0,5.0,0.0,38.0,1090.0,0.0,3040.0,2138.0,0.0,54.0,0.0,0.0,123.0,108.0,0.0,724.0,948.0,19.0,0.0,0.0,0.0,38.0,350.0,0.0,404.0,450.0,32.0,0.0,77.0,77.0,749.0,21252.0,1943.0,3735.0,29873.0,2244.0,4485.0,8543.0,223.0,0.0,True,,,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,6.5809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,1.0,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,8.00275,9829.0,6481.0,5.0,0.0,42.0,1237.0,0.0,3187.0,2343.0,0.0,54.0,0.0,0.0,123.0,108.0,0.0,770.0,948.0,19.0,0.0,0.0,0.0,38.0,374.0,0.0,381.0,450.0,40.0,0.0,77.0,77.0,749.0,24690.0,1943.0,4295.0,33723.0,2244.0,5045.0,8955.0,223.0,0.0,True,,,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,7.379683333333333,10287.0,4825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Elite Monster Kill,,,,AIR_DRAGON,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,9.0028,6199.0,8832.0,6.0,2.0,42.0,1644.0,0.0,3594.0,2760.0,0.0,58.0,0.0,0.0,126.0,110.0,0.0,574.0,1034.0,20.0,0.0,0.0,0.0,40.0,385.0,0.0,247.0,485.0,91.0,0.0,211.0,211.0,835.0,26574.0,3062.0,4680.0,35769.0,3526.0,5576.0,8983.0,251.0,61.0,True,,,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,8.135083333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,4.0,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,8.15005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,SkillLevelUp,1.0,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,8.460583333333334,6799.0,7258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Assist,,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,8.8219,5696.0,6421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Assist,,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,10.00305,10055.0,1007.0,6.0,2.0,42.0,116.0,0.0,3716.0,2760.0,0.0,58.0,0.0,0.0,146.0,110.0,0.0,461.0,1034.0,20.0,0.0,0.0,0.0,40.0,278.0,0.0,412.0,485.0,19.0,0.0,255.0,255.0,1000.0,27341.0,3830.0,5342.0,36581.0,4337.0,6403.0,8983.0,251.0,61.0,True,,,,,,,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,9.332333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Item purchased,,,,,Eclipse,JUNGLE
EUW1_6395417994,Red,anonymous 29,euw1,Khazix,11.003116666666669,10905.0,8428.0,7.0,2.0,54.0,579.0,0.0,4179.0,3603.0,0.0,62.0,0.0,0.0,148.0,113.0,0.0,697.0,1122.0,89.0,0.0,0.0,0.0,41.0,385.0,0.0,416.0,520.0,155.0,0.0,255.0,255.0,1268.0,37241.0,3830.0,6369.0,48590.0,4337.0,7699.0,11092.0,251.0,61.0,True,,,,,,,JUNGLE
